DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag		date	time	ppm	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1693900503	355428934	36868	256	""	2023-09-05	09:55:03	21453.291	5945.5977	3511.3198	88.9487	54.9995	88.5667	39.9229	0	-3241.9	54.4998	-11493.5	0.196193	16.0988	 43
DATA	1693900504	355087995	36872	256	""	2023-09-05	09:55:04	21453.291	5945.5977	3511.3198	88.9499	54.9997	88.5683	39.9229	0	-3691.23	54.4998	-11541	0.196193	16.0988	255
DATA	1693900505	355087995	36876	256	""	2023-09-05	09:55:05	21453.291	5945.5977	3511.3198	88.9515	55.0003	88.5679	39.9229	0	-3777.27	54.4998	-11805.2	0.196193	16.0988	 77
DATA	1693900506	355087995	36880	256	""	2023-09-05	09:55:06	21453.291	5945.5977	3511.3198	88.9523	55.0001	88.5696	39.9229	0	10.9391	54.4998	-11623.2	0.196193	16.0988	 13
DATA	1693900507	355087995	36884	256	""	2023-09-05	09:55:07	21453.291	5945.5977	3511.3198	88.9519	54.9997	88.5704	39.9229	0	-1433.25	54.4992	-11650.8	0.196193	16.0976	 83
DATA	1693900508	355087995	36888	256	""	2023-09-05	09:55:08	21453.291	5945.5977	3511.3198	88.9536	54.9999	88.572	39.9229	0	-2348.2	54.499	-11641.5	0.196193	16.0976	196
DATA	1693900509	355087995	36892	256	""	2023-09-05	09:55:09	21453.291	5945.5977	3511.3198	88.9552	55.0001	88.5729	39.9229	0	-940.587	54.499	-11460.2	0.196193	16.0976	 16
DATA	1693900510	355087995	36896	256	""	2023-09-05	09:55:10	21453.291	5945.5977	3511.3198	88.9552	54.9995	88.5745	39.9229	0	-2116.23	54.499	-11549.8	0.196193	16.0972	 24
DATA	1693900511	355087995	36900	256	""	2023-09-05	09:55:11	21453.291	5945.5977	3511.3198	88.9573	55.0001	88.5749	39.9229	0	-1328.79	54.499	-11576.2	0.196193	16.0976	  2
DATA	1693900512	354743003	36904	256	""	2023-09-05	09:55:12	21453.291	5945.5977	3511.3198	88.9573	54.9997	88.5765	39.9229	0	-1498.23	54.4992	-11299.8	0.196193	16.0976	 71
DATA	1693900513	354743003	36908	256	""	2023-09-05	09:55:13	21453.291	5945.5977	3511.3198	88.9597	54.9997	88.5774	39.9229	0	-1841.91	54.4998	-11488.5	0.196193	16.098	 30
DATA	1693900514	354743003	36912	256	""	2023-09-05	09:55:14	21453.291	5945.5977	3511.3198	88.9601	54.9995	88.579	39.9229	0	-3750.51	54.4998	-11640.2	0.196193	16.0988	  1
DATA	1693900515	354743003	36916	256	""	2023-09-05	09:55:15	21453.291	5945.5977	3511.3198	88.9614	54.9995	88.579	39.9229	0	-3358.09	54.4998	-11510.8	0.196193	16.0988	 20
DATA	1693900516	354743003	36920	256	""	2023-09-05	09:55:16	21453.291	5945.5977	3511.3198	88.9622	54.9995	88.5802	39.9229	0	-4331.89	54.4998	-11252.8	0.196193	16.0988	 61
DATA	1693900517	354743003	36924	256	""	2023-09-05	09:55:17	21453.291	5945.5977	3511.3198	88.9634	54.9999	88.5811	39.9229	0	-3717.33	54.4998	-11641.8	0.196193	16.098	 16
DATA	1693900518	354743003	36928	256	""	2023-09-05	09:55:18	21453.291	5945.5977	3511.3198	88.9642	55.0001	88.5823	39.9229	0	-4556.32	54.4998	-11749.8	0.196193	16.098	  0
DATA	1693900519	354403018	36932	256	""	2023-09-05	09:55:19	21453.291	5945.5977	3511.3198	88.9655	54.9995	88.5831	39.9229	0	-4550.53	54.4994	-11486.8	0.196193	16.098	 20
DATA	1693900520	354403018	36936	256	""	2023-09-05	09:55:20	21453.291	5945.5977	3511.3198	88.9671	54.9995	88.5839	39.9229	0	-4938.05	54.499	-11700.2	0.196193	16.0972	  1
DATA	1693900521	354403018	36940	256	""	2023-09-05	09:55:21	21453.291	5945.5977	3511.3198	88.9667	54.9995	88.5856	39.9229	0	-3281.94	54.499	-11580.8	0.196193	16.0964	 13
DATA	1693900522	354403018	36944	256	""	2023-09-05	09:55:22	21453.291	5945.5977	3511.3198	88.9683	54.9995	88.5864	39.9229	0	-2241.35	54.499	-11721	0.196193	16.096	105
DATA	1693900523	354403018	36948	256	""	2023-09-05	09:55:23	21453.291	5945.5977	3511.3198	88.9692	54.9995	88.5872	39.9229	0	-4743.25	54.499	-11586.8	0.196193	16.096	229
DATA	1693900524	354403018	36952	256	""	2023-09-05	09:55:24	21453.291	5945.5977	3511.3198	88.9704	54.9995	88.588	39.9229	0	-3881.07	54.499	-11665	0.196193	16.096	 69
DATA	1693900525	354403018	36956	256	""	2023-09-05	09:55:25	21453.291	5945.5977	3511.3198	88.9704	54.9995	88.5897	39.9229	0	-3772.36	54.499	-11565.2	0.196193	16.096	227
DATA	1693900526	354403018	36960	256	""	2023-09-05	09:55:26	21453.291	5945.5977	3511.3198	88.9724	54.9997	88.5905	39.9229	0	-6194.75	54.4992	-11667	0.196193	16.096	179
DATA	1693900527	354058980	36964	256	""	2023-09-05	09:55:27	21453.291	5945.5977	3511.3198	88.9732	54.9995	88.5913	39.9229	0	-4001.39	54.4996	-11510.5	0.196193	16.096	 14
DATA	1693900528	354058980	36968	256	""	2023-09-05	09:55:28	21453.291	5945.5977	3511.3198	88.9741	54.9997	88.5913	39.9229	0	-4463.55	54.4998	-11650.5	0.196193	16.0964	 91
DATA	1693900529	354058980	36972	256	""	2023-09-05	09:55:29	21453.291	5945.5977	3511.3198	88.9745	54.9995	88.5933	39.9229	0	-4918.96	54.4998	-11384.8	0.196193	16.0968	113
DATA	1693900530	354058980	36976	256	""	2023-09-05	09:55:30	21453.291	5945.5977	3511.3198	88.9769	54.9999	88.5958	39.9229	0	-3673.26	54.4998	-11455.8	0.196193	16.0968	107
DATA	1693900531	354058980	36980	256	""	2023-09-05	09:55:31	21453.291	5945.5977	3511.3198	88.9773	55.0001	88.5962	39.9229	0	-3916.06	54.4998	-11534.2	0.196193	16.0972	 45
DATA	1693900532	354058980	36984	256	""	2023-09-05	09:55:32	21453.291	5945.5977	3511.3198	88.9782	55.0001	88.5962	39.9229	0	-4006.82	54.4998	-11699.5	0.196193	16.0972	 61
DATA	1693900533	354058980	36988	256	""	2023-09-05	09:55:33	21453.291	5945.5977	3511.3198	88.9794	54.9999	88.5974	39.9229	0	-5622.96	54.4998	-11767.8	0.196193	16.0972	116
DATA	1693900534	353714942	36992	256	""	2023-09-05	09:55:34	21453.291	5945.5977	3511.3198	88.981	54.9997	88.5991	39.9229	0	-5177.78	54.4994	-11594.5	0.196193	16.0964	 44
DATA	1693900535	353714942	36996	256	""	2023-09-05	09:55:35	21453.291	5945.5977	3511.3198	88.9819	54.9997	88.6003	39.9229	0	-4942.04	54.4992	-11457.2	0.196193	16.096	 21
DATA	1693900536	353714942	37000	256	""	2023-09-05	09:55:36	21453.291	5945.5977	3511.3198	88.9831	55.0001	88.6011	39.9229	0	-5715.25	54.499	-11637.2	0.196193	16.0956	222
DATA	1693900537	353714942	37004	256	""	2023-09-05	09:55:37	21453.291	5945.5977	3511.3198	88.9847	55.0001	88.6015	39.9229	0	-4624.47	54.499	-11655.8	0.196193	16.0953	244
DATA	1693900538	353714942	37008	256	""	2023-09-05	09:55:38	21453.291	5945.5977	3511.3198	88.9851	54.9995	88.602	39.9229	0	-6140.86	54.499	-11596.5	0.196193	16.0953	222
DATA	1693900539	353714942	37012	256	""	2023-09-05	09:55:39	21453.291	5945.5977	3511.3198	88.9864	54.9997	88.604	39.9229	0	-5741.59	54.499	-11529.5	0.196193	16.0949	234
DATA	1693900540	353714942	37016	256	""	2023-09-05	09:55:40	21453.291	5945.5977	3511.3198	88.9868	54.9997	88.6044	39.9229	0	-5491.03	54.499	-11579.2	0.196193	16.0945	 11
DATA	1693900541	353714942	37020	256	""	2023-09-05	09:55:41	21453.291	5945.5977	3511.3198	88.9884	54.9997	88.6052	39.9229	0	-6063.65	54.499	-11350.5	0.196193	16.0945	255
DATA	1693900542	353373050	37024	256	""	2023-09-05	09:55:42	21453.291	5945.5977	3511.3198	88.9892	54.9995	88.6061	39.9229	0	-6161.41	54.499	-11422.8	0.196193	16.0945	245
DATA	1693900543	353373050	37028	256	""	2023-09-05	09:55:43	21453.291	5945.5977	3511.3198	88.9901	54.9995	88.6077	39.9229	0	-5467.46	54.499	-11213.5	0.196193	16.0945	  1
DATA	1693900544	353373050	37032	256	""	2023-09-05	09:55:44	21453.291	5945.5977	3511.3198	88.9905	54.9995	88.6085	39.9229	0	-5923.48	54.4994	-11471.2	0.196193	16.0945	 55
DATA	1693900545	353373050	37036	256	""	2023-09-05	09:55:45	21453.291	5945.5977	3511.3198	88.9909	54.9995	88.6097	39.9229	0	-5450.16	54.4996	-11302.8	0.196193	16.0949	 63
DATA	1693900546	353373050	37040	256	""	2023-09-05	09:55:46	21453.291	5945.5977	3511.3198	88.9925	54.9995	88.611	39.9229	0	-5719.11	54.4998	-11425.8	0.196193	16.096	208
DATA	1693900547	353373050	37044	256	""	2023-09-05	09:55:47	21453.291	5945.5977	3511.3198	88.9946	54.9995	88.6114	39.9229	0	-6119.36	54.4998	-11376.8	0.196193	16.0956	 73
DATA	1693900548	353373050	37048	256	""	2023-09-05	09:55:48	21453.291	5945.5977	3511.3198	88.9946	54.9995	88.613	39.9229	0	-6061.89	54.4998	-11420	0.196193	16.0956	177
DATA	1693900549	353024959	37052	256	""	2023-09-05	09:55:49	21453.291	5945.5977	3511.3198	88.9958	54.9995	88.6134	39.9229	0	-5569.37	54.4998	-11430.5	0.196193	16.0956	 89
DATA	1693900550	353024959	37056	256	""	2023-09-05	09:55:50	21453.291	5945.5977	3511.3198	88.9966	54.9995	88.6138	39.9229	0	-6095.95	54.4998	-11706.2	0.196193	16.0956	 82
DATA	1693900551	353024959	37060	256	""	2023-09-05	09:55:51	21453.291	5945.5977	3511.3198	88.9978	54.9995	88.6151	39.9229	0	-5466.71	54.4994	-11579.5	0.196193	16.0953	 76
DATA	1693900552	353024959	37064	256	""	2023-09-05	09:55:52	21453.291	5945.5977	3511.3198	88.9991	54.9995	88.6171	39.9229	0	-6012.27	54.499	-11433	0.196193	16.0941	159
DATA	1693900553	353024959	37068	256	""	2023-09-05	09:55:53	21453.291	5945.5977	3511.3198	88.9995	54.9995	88.6179	39.9229	0	-5875.03	54.4992	-11389.8	0.196193	16.0941	 93
DATA	1693900554	353024959	37072	256	""	2023-09-05	09:55:54	21453.291	5945.5977	3511.3198	89.0011	54.9995	88.6183	39.9229	0	-6527.45	54.499	-11558.5	0.196193	16.0937	  7
DATA	1693900555	353024959	37076	256	""	2023-09-05	09:55:55	21453.291	5945.5977	3511.3198	89.0023	54.9995	88.6192	39.9229	0	-5981.44	54.499	-11613.5	0.196193	16.0937	 10
DATA	1693900556	353024959	37080	256	""	2023-09-05	09:55:56	21453.291	5945.5977	3511.3198	89.0028	54.9997	88.6208	39.9229	0	-6274.72	54.499	-11545	0.196193	16.0933	166
DATA	1693900557	352688074	37084	256	""	2023-09-05	09:55:57	21453.291	5945.5977	3511.3198	89.004	54.9995	88.622	39.9229	0	-6223.12	54.499	-11425.5	0.196193	16.0933	149
DATA	1693900558	352688074	37088	256	""	2023-09-05	09:55:58	21453.291	5945.5977	3511.3198	89.0052	55.0001	88.6233	39.9229	0	-6111.18	54.499	-11436	0.196193	16.0929	138
DATA	1693900559	352688074	37092	256	""	2023-09-05	09:55:59	21453.291	5945.5977	3511.3198	89.006	54.9997	88.6241	39.9229	0	-6190.23	54.499	-11479.8	0.196193	16.0929	229
DATA	1693900560	352688074	37096	256	""	2023-09-05	09:56:00	21453.291	5945.5977	3511.3198	89.0077	54.9995	88.6241	39.9229	0	-6119.29	54.499	-11629.5	0.196193	16.0929	 11
DATA	1693900561	352688074	37100	256	""	2023-09-05	09:56:01	21453.291	5945.5977	3511.3198	89.0077	54.9999	88.627	39.9229	0	-6287.57	54.4996	-11531.5	0.196193	16.0929	 10
DATA	1693900562	352688074	37104	256	""	2023-09-05	09:56:02	21453.291	5945.5977	3511.3198	89.0101	55.0001	88.6274	39.9229	0	-6216.83	54.4996	-11342	0.196193	16.0933	165
DATA	1693900563	352688074	37108	256	""	2023-09-05	09:56:03	21453.291	5945.5977	3511.3198	89.0097	55.0001	88.6282	39.9229	0	-6619.93	54.4998	-11288.8	0.196193	16.0941	 48
DATA	1693900564	352348089	37112	256	""	2023-09-05	09:56:04	21453.291	5945.5977	3511.3198	89.0114	55.0003	88.6294	39.9229	0	-6525.67	54.4998	-11464.8	0.196193	16.0945	 36
DATA	1693900565	352348089	37116	256	""	2023-09-05	09:56:05	21453.291	5945.5977	3511.3198	89.0118	55.0001	88.6298	39.9229	0	-6317.16	54.4998	-11292.8	0.196193	16.0945	 40
DATA	1693900566	352348089	37120	256	""	2023-09-05	09:56:06	21453.291	5945.5977	3511.3198	89.0134	55.0003	88.6306	39.9229	0	-6254.75	54.4998	-11442.5	0.196193	16.0941	 22
DATA	1693900567	352348089	37124	256	""	2023-09-05	09:56:07	21453.291	5945.5977	3511.3198	89.0146	54.9997	88.6319	39.9229	0	-6460.72	54.4996	-11371.5	0.196193	16.0941	 60
DATA	1693900568	352348089	37128	256	""	2023-09-05	09:56:08	21453.291	5945.5977	3511.3198	89.0146	54.9995	88.6339	39.9229	0	-6284.8	54.499	-11554.5	0.196193	16.0937	231
DATA	1693900569	352348089	37132	256	""	2023-09-05	09:56:09	21453.291	5945.5977	3511.3198	89.0163	54.9995	88.6347	39.9229	0	-6410.71	54.499	-11482.8	0.196193	16.0929	 13
DATA	1693900570	352348089	37136	256	""	2023-09-05	09:56:10	21453.291	5945.5977	3511.3198	89.0179	54.9995	88.6347	39.9229	0	-6620.87	54.499	-11584.2	0.196193	16.0925	 11
DATA	1693900571	352348089	37140	256	""	2023-09-05	09:56:11	21453.291	5945.5977	3511.3198	89.0191	54.9995	88.6368	39.9229	0	-6103.08	54.499	-11591.2	0.196193	16.0921	244
DATA	1693900572	352005958	37144	256	""	2023-09-05	09:56:12	21453.291	5945.5977	3511.3198	89.0196	54.9995	88.6388	39.9229	0	-6540.8	54.499	-11349	0.196193	16.0925	118
DATA	1693900573	352005958	37148	256	""	2023-09-05	09:56:13	21453.291	5945.5977	3511.3198	89.0208	54.9995	88.6388	39.9229	0	-6626.13	54.499	-11416.2	0.196193	16.0913	255
DATA	1693900574	352005958	37152	256	""	2023-09-05	09:56:14	21453.291	5945.5977	3511.3198	89.022	54.9995	88.6405	39.9229	0	-6569.24	54.499	-11452.5	0.196193	16.0917	203
DATA	1693900575	352005958	37156	256	""	2023-09-05	09:56:15	21453.291	5945.5977	3511.3198	89.0228	54.9995	88.6409	39.9229	0	-6559.89	54.499	-11574.2	0.196193	16.0913	 21
DATA	1693900576	352005958	37160	256	""	2023-09-05	09:56:16	21453.291	5945.5977	3511.3198	89.0237	54.9995	88.6413	39.9229	0	-6653.51	54.499	-11297	0.196193	16.0913	159
DATA	1693900577	352005958	37164	256	""	2023-09-05	09:56:17	21453.291	5945.5977	3511.3198	89.0245	54.9995	88.6425	39.9229	0	-6476.97	54.499	-11129.5	0.196193	16.0913	 17
DATA	1693900578	352005958	37168	256	""	2023-09-05	09:56:18	21453.291	5945.5977	3511.3198	89.0261	54.9995	88.6442	39.9229	0	-6497.93	54.4994	-11488.2	0.196193	16.0913	 76
DATA	1693900579	351663112	37172	256	""	2023-09-05	09:56:19	21453.291	5945.5977	3511.3198	89.0269	54.9995	88.645	39.9229	0	-6585.86	54.4992	-11397	0.196193	16.0913	180
DATA	1693900580	351663112	37176	256	""	2023-09-05	09:56:20	21453.291	5945.5977	3511.3198	89.0273	54.9995	88.6466	39.9229	0	-6628.62	54.4996	-11371	0.196193	16.0913	206
DATA	1693900581	351663112	37180	256	""	2023-09-05	09:56:21	21453.291	5945.5977	3511.3198	89.0286	54.9995	88.6466	39.9229	0	-6620.75	54.4998	-11402	0.196193	16.0913	200
DATA	1693900582	351663112	37184	256	""	2023-09-05	09:56:22	21453.291	5945.5977	3511.3198	89.0298	54.9995	88.647	39.9229	0	-6538.02	54.4998	-11376.8	0.196193	16.0921	  9
DATA	1693900583	351663112	37188	256	""	2023-09-05	09:56:23	21453.291	5945.5977	3511.3198	89.031	54.9995	88.6487	39.9229	0	-6499.76	54.4998	-11119.5	0.196193	16.0925	 21
DATA	1693900584	351663112	37192	256	""	2023-09-05	09:56:24	21453.291	5945.5977	3511.3198	89.0314	55.0001	88.6495	39.9229	0	-6842.89	54.4998	-11322	0.196193	16.0925	188
DATA	1693900585	351663112	37196	256	""	2023-09-05	09:56:25	21453.291	5945.5977	3511.3198	89.0323	55.0001	88.6511	39.9229	0	-6713.32	54.4998	-11281.8	0.196193	16.0921	 14
DATA	1693900586	351663112	37200	256	""	2023-09-05	09:56:26	21453.291	5945.5977	3511.3198	89.0335	54.9999	88.6515	39.9229	0	-6582.11	54.4998	-11211	0.196193	16.0921	191
DATA	1693900587	351319074	37204	256	""	2023-09-05	09:56:27	21453.291	5945.5977	3511.3198	89.0351	55.0001	88.6524	39.9229	0	-6483.74	54.4998	-11611.8	0.196193	16.0925	 29
DATA	1693900588	351319074	37208	256	""	2023-09-05	09:56:28	21453.291	5945.5977	3511.3198	89.0355	55.0001	88.6544	39.9229	0	-6771.92	54.4998	-11522	0.196193	16.0921	192
DATA	1693900589	351319074	37212	256	""	2023-09-05	09:56:29	21453.291	5945.5977	3511.3198	89.0368	54.9995	88.6544	39.9229	0	-6750.16	54.4998	-11440.8	0.196193	16.0921	 61
DATA	1693900590	351319074	37216	256	""	2023-09-05	09:56:30	21453.291	5945.5977	3511.3198	89.038	54.9995	88.656	39.9229	0	-6478.08	54.4998	-11179.2	0.196193	16.0913	213
DATA	1693900591	351319074	37220	256	""	2023-09-05	09:56:31	21453.291	5945.5977	3511.3198	89.0388	54.9995	88.6556	39.9229	0	-6600.18	54.4996	-11314.5	0.196193	16.0913	 43
DATA	1693900592	351319074	37224	256	""	2023-09-05	09:56:32	21453.291	5945.5977	3511.3198	89.0396	54.9995	88.6581	39.9229	0	-6751.77	54.4996	-11157.5	0.196193	16.0909	 68
DATA	1693900593	351319074	37228	256	""	2023-09-05	09:56:33	21453.291	5945.5977	3511.3198	89.0409	54.9995	88.6593	39.9229	0	-6585.12	54.499	-11313.2	0.196193	16.0909	  3
DATA	1693900594	350979089	37232	256	""	2023-09-05	09:56:34	21453.291	5945.5977	3511.3198	89.0413	54.9995	88.6589	39.9229	0	-6627.38	54.499	-11512.8	0.196193	16.0902	 22
DATA	1693900595	350979089	37236	256	""	2023-09-05	09:56:35	21453.291	5945.5977	3511.3198	89.0433	54.9995	88.661	39.9229	0	-6654.95	54.499	-11679	0.196193	16.0902	138
DATA	1693900596	350979089	37240	256	""	2023-09-05	09:56:36	21453.291	5945.5977	3511.3198	89.0433	54.9995	88.6622	39.9229	0	-6555.41	54.499	-11340.2	0.196193	16.0902	  2
DATA	1693900597	350979089	37244	256	""	2023-09-05	09:56:37	21453.291	5945.5977	3511.3198	89.0441	54.9995	88.6614	39.9229	0	-6546.87	54.4994	-11551.2	0.196193	16.0898	 88
DATA	1693900598	350979089	37248	256	""	2023-09-05	09:56:38	21453.291	5945.5977	3511.3198	89.045	54.9995	88.663	39.9229	0	-6578.63	54.4996	-11475.5	0.196193	16.0905	250
DATA	1693900599	350979089	37252	256	""	2023-09-05	09:56:39	21453.291	5945.5977	3511.3198	89.047	54.9995	88.6642	39.9229	0	-6549.4	54.4998	-11273.5	0.196193	16.0909	247
DATA	1693900600	350979089	37256	256	""	2023-09-05	09:56:40	21453.291	5945.5977	3511.3198	89.047	54.9995	88.6655	39.9229	0	-6610.5	54.4998	-11164	0.196193	16.0909	120
DATA	1693900601	350979089	37260	256	""	2023-09-05	09:56:41	21453.291	5945.5977	3511.3198	89.0482	54.9995	88.6671	39.9229	0	-6818.07	54.4998	-11371.2	0.196193	16.0913	 61
DATA	1693900602	350627899	37264	256	""	2023-09-05	09:56:42	21453.291	5945.5977	3511.3198	89.0499	54.9995	88.6675	39.9229	0	-6491.44	54.4998	-11255.8	0.196193	16.0909	 88
DATA	1693900603	350627899	37268	256	""	2023-09-05	09:56:43	21453.291	5945.5977	3511.3198	89.0503	54.9995	88.6688	39.9229	0	-6535.22	54.4998	-11055.5	0.196193	16.0909	 74
DATA	1693900604	350627899	37272	256	""	2023-09-05	09:56:44	21453.291	5945.5977	3511.3198	89.0507	54.9995	88.67	39.9229	0	-6709.38	54.4998	-11355.2	0.196193	16.0905	226
DATA	1693900605	350627899	37276	256	""	2023-09-05	09:56:45	21453.291	5945.5977	3511.3198	89.0523	54.9995	88.6704	39.9229	0	-6546.91	54.4996	-11489.5	0.196193	16.0902	 78
DATA	1693900606	350627899	37280	256	""	2023-09-05	09:56:46	21453.291	5945.5977	3511.3198	89.0536	54.9995	88.6716	39.9229	0	-6703.17	54.4996	-11518	0.196193	16.0894	235
DATA	1693900607	350627899	37284	256	""	2023-09-05	09:56:47	21453.291	5945.5977	3511.3198	89.0552	54.9995	88.6724	39.9229	0	-6660.01	54.499	-11448	0.196193	16.0894	181
DATA	1693900608	350627899	37288	256	""	2023-09-05	09:56:48	21453.291	5945.5977	3511.3198	89.0548	54.9995	88.6741	39.9229	0	-6668.62	54.499	-11513.5	0.196193	16.089	246
DATA	1693900609	350306987	37292	256	""	2023-09-05	09:56:49	21453.291	5945.5977	3511.3198	89.0573	54.9995	88.6745	39.9229	0	-6655.68	54.499	-11400.5	0.196193	16.0894	 30
DATA	1693900610	350306987	37296	256	""	2023-09-05	09:56:50	21453.291	5945.5977	3511.3198	89.0573	54.9995	88.6753	39.9229	0	-6692.18	54.499	-11345.5	0.196193	16.089	225
DATA	1693900611	350306987	37300	256	""	2023-09-05	09:56:51	21453.291	5945.5977	3511.3198	89.0589	54.9995	88.6765	39.9229	0	-6698.11	54.4994	-11313.2	0.196193	16.089	 10
DATA	1693900612	350306987	37304	256	""	2023-09-05	09:56:52	21453.291	5945.5977	3511.3198	89.0597	54.9995	88.6769	39.9229	0	-6612.82	54.4998	-11217.2	0.196193	16.089	 20
DATA	1693900613	350306987	37308	256	""	2023-09-05	09:56:53	21453.291	5945.5977	3511.3198	89.0605	54.9995	88.6782	39.9229	0	-6627.44	54.4998	-11499.8	0.196193	16.0898	 89
DATA	1693900614	350306987	37312	256	""	2023-09-05	09:56:54	21453.291	5945.5977	3511.3198	89.0614	54.9995	88.6794	39.9229	0	-6618.28	54.4998	-11472.5	0.196193	16.0898	 79
DATA	1693900615	350306987	37316	256	""	2023-09-05	09:56:55	21453.291	5945.5977	3511.3198	89.063	54.9997	88.6798	39.9229	0	-6566.19	54.4998	-11410.8	0.196193	16.0898	 38
DATA	1693900616	350306987	37320	256	""	2023-09-05	09:56:56	21453.291	5945.5977	3511.3198	89.0638	55.0001	88.6815	39.9229	0	-6581.01	54.4998	-11549.5	0.196193	16.0898	 47
DATA	1693900617	349948883	37324	256	""	2023-09-05	09:56:57	21453.291	5945.5977	3511.3198	89.0642	54.9997	88.6827	39.9229	0	-6652.85	54.4998	-11537.5	0.196193	16.0902	 92
DATA	1693900618	349948883	37328	256	""	2023-09-05	09:56:58	21453.291	5945.5977	3511.3198	89.0659	55.0001	88.6835	39.9229	0	-6628.44	54.4998	-11409.5	0.196193	16.0898	 83
DATA	1693900619	349948883	37332	256	""	2023-09-05	09:56:59	21453.291	5945.5977	3511.3198	89.0663	55.0001	88.6851	39.9229	0	-6770.5	54.4998	-11425.8	0.196193	16.0898	 21
DATA	1693900620	349948883	37336	256	""	2023-09-05	09:57:00	21453.291	5945.5977	3511.3198	89.0671	54.9995	88.6851	39.9229	0	-6580.23	54.4998	-11272.8	0.196193	16.0894	 76
DATA	1693900621	349948883	37340	256	""	2023-09-05	09:57:01	21453.291	5945.5977	3511.3198	89.0687	54.9999	88.6868	39.9229	0	-6600.44	54.4994	-11377	0.196193	16.0894	244
DATA	1693900622	349948883	37344	256	""	2023-09-05	09:57:02	21453.291	5945.5977	3511.3198	89.0691	54.9995	88.688	39.9229	0	-6601.23	54.499	-11483.8	0.196193	16.0886	234
DATA	1693900623	349948883	37348	256	""	2023-09-05	09:57:03	21453.291	5945.5977	3511.3198	89.07	54.9995	88.6892	39.9229	0	-6627.16	54.499	-11397.8	0.196193	16.0878	201
DATA	1693900624	349608898	37352	256	""	2023-09-05	09:57:04	21453.291	5945.5977	3511.3198	89.072	54.9995	88.6905	39.9229	0	-6602.99	54.499	-11361	0.196193	16.0878	135
DATA	1693900625	349608898	37356	256	""	2023-09-05	09:57:05	21453.291	5945.5977	3511.3198	89.0732	54.9995	88.6909	39.9229	0	-6641.62	54.499	-11128.5	0.196193	16.0874	 29
DATA	1693900626	349608898	37360	256	""	2023-09-05	09:57:06	21453.291	5945.5977	3511.3198	89.0737	54.9995	88.6909	39.9229	0	-6578.52	54.499	-11528.8	0.196193	16.0878	 50
DATA	1693900627	349608898	37364	256	""	2023-09-05	09:57:07	21453.291	5945.5977	3511.3198	89.0745	54.9995	88.6925	39.9229	0	-6633.89	54.499	-11471.8	0.196193	16.0878	 52
DATA	1693900628	349608898	37368	256	""	2023-09-05	09:57:08	21453.291	5945.5977	3511.3198	89.0761	54.9995	88.6942	39.9229	0	-6652.2	54.4992	-11411.8	0.196193	16.0878	 37
DATA	1693900629	349608898	37372	256	""	2023-09-05	09:57:09	21453.291	5945.5977	3511.3198	89.0761	54.9995	88.695	39.9229	0	-6519.27	54.4998	-11315.2	0.196193	16.0878	 45
DATA	1693900630	349608898	37376	256	""	2023-09-05	09:57:10	21453.291	5945.5977	3511.3198	89.0778	54.9995	88.6966	39.9229	0	-6684.99	54.4998	-11477.5	0.196193	16.0882	115
DATA	1693900631	349608898	37380	256	""	2023-09-05	09:57:11	21453.291	5945.5977	3511.3198	89.0786	54.9995	88.6974	39.9229	0	-6550.47	54.4998	-11395.8	0.196193	16.0882	 97
DATA	1693900632	349265098	37384	256	""	2023-09-05	09:57:12	21453.291	5945.5977	3511.3198	89.0802	54.9995	88.6974	39.9229	0	-6408.25	54.4998	-11412.5	0.196193	16.0882	 68
